City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
903,rikitea,pf,78.26,light rain,-18.096879336274572,-119.65759928307108,
904,rikitea,pf,78.26,light rain,-44.808947205915395,-115.07329834819708,
905,maltahohe,na,77.74,few clouds,-24.94849825922833,16.637393465730142,
906,ushuaia,ar,66.2,broken clouds,-84.56148904286044,-72.15700822618274,
907,upernavik,gl,17.1,overcast clouds,71.02668393560951,-60.45846815398293,
908,caravelas,br,75.22,clear sky,-24.885528909679106,-23.287369955061003,
909,meulaboh,id,76.39,broken clouds,0.7242490566297812,93.10483209785411,
910,lavrentiya,ru,8.22,broken clouds,77.08249724588997,-169.71219113638986,
911,brigham city,us,30.99,clear sky,41.449350503843895,-112.17328871113176,
913,nikolskoye,ru,28.4,overcast clouds,43.133250759501244,173.24801319641955,
914,mahajanga,mg,77.0,scattered clouds,-16.245151448184995,44.01334502495038,
915,new norfolk,au,62.01,clear sky,-61.82465397914867,139.31424670428447,
916,marbella,es,45.0,clear sky,36.58883362993481,-5.050403927955919,
917,namibe,ao,71.67,overcast clouds,-13.321174285560465,5.640560494625088,
918,kapaa,us,80.6,light rain,18.489286378038766,-167.99399858424303,
921,jamestown,sh,33.01,clear sky,-12.127201216618976,1.0529317893427683,
922,mitsamiouli,km,82.0,overcast clouds,-11.407503980601824,42.99692009228207,
923,mataura,pf,69.01,clear sky,-85.56010156900338,-155.24892781013662,
924,kapaa,us,80.6,light rain,17.492896526493308,-173.93293341332085,
925,vestmannaeyjar,is,36.99,few clouds,60.71404125257037,-18.88258906981262,
926,torbay,ca,37.99,overcast clouds,38.685636246248976,-44.616809221598785,
927,new norfolk,au,62.01,clear sky,-59.23961863387513,138.83571211402324,
928,plettenberg bay,za,62.62,broken clouds,-43.20095021445021,23.13482953715673,
931,georgetown,sh,77.0,few clouds,-2.6743763925594606,-21.03525718806173,
932,puerto ayora,ec,73.0,broken clouds,-3.7801796982725295,-114.94845245966005,
933,lanigan,ca,12.2,scattered clouds,51.628127642057215,-104.7311011658691,
935,bubaque,gw,79.9,few clouds,8.334330504917691,-17.357037691415268,
936,faanui,pf,80.58,overcast clouds,-6.0394860730831965,-151.907422463,
937,mbini,gq,78.8,light rain,1.5719285830800922,7.625959509363388,
938,rikitea,pf,78.26,light rain,-67.22867451013039,-134.90758379247296,
939,la palma,mx,62.01,clear sky,24.925078073939705,-106.95825861832836,Hotel Los Arcos
940,kaupanger,no,37.0,overcast clouds,61.092496075201986,7.2106459467978095,
941,killybegs,ie,45.0,light rain,58.686554332501366,-11.890485267566016,
942,mataura,pf,69.01,clear sky,-52.638078963847896,-149.4674397510996,
943,saint-philippe,re,77.0,clear sky,-37.89696820425675,61.18502803830353,
946,bredasdorp,za,59.0,broken clouds,-69.2928647426384,20.103534323698614,
947,butaritari,ki,81.68,scattered clouds,28.9277386951304,171.86086022111553,
948,padang,id,78.8,overcast clouds,-3.117377289935149,95.5929490939666,
949,esperance,au,60.8,clear sky,-40.43705326730126,124.63708319883064,
950,mollendo,pe,69.67,overcast clouds,-18.336349989808443,-72.90927061957541,
951,mataura,pf,69.01,clear sky,-88.63565820012279,-165.36102373504949,
952,saint george,bm,48.2,scattered clouds,35.12740898529075,-57.31564061262811,
955,korla,cn,19.67,clear sky,41.99398727635767,87.63752987430517,
957,faanui,pf,80.58,overcast clouds,-9.312392224464405,-158.18550978582564,
958,jamestown,sh,33.01,clear sky,-36.12742957156945,-3.991137163907175,
959,rikitea,pf,78.26,light rain,-45.6833305790489,-118.9542394265947,
962,la union,es,74.57,broken clouds,37.11542106259208,-0.5273799746986594,
963,ushuaia,ar,66.2,broken clouds,-60.900727386657685,-67.92403012208604,
966,mataura,pf,69.01,clear sky,-68.73904073538114,-145.19739880005088,
968,albany,au,32.0,broken clouds,-83.59014738640329,91.05632778944029,
969,nikolskoye,ru,28.4,overcast clouds,39.765254666755936,176.6171472648283,
970,nanortalik,gl,39.38,light rain,53.868208802058284,-37.43564821971028,
971,bambous virieux,mu,75.0,shower rain,-26.76676662086797,70.65163403260628,
972,puerto ayora,ec,73.0,broken clouds,0.18765772370113165,-103.53475922405077,
973,ushuaia,ar,66.2,broken clouds,-72.0065124925038,-67.86688707851226,
974,batemans bay,au,75.99,overcast clouds,-40.031209180616,155.2295132055362,
975,makakilo city,us,84.2,broken clouds,9.000950422998905,-164.99921877641262,
976,lorengau,pg,86.07,overcast clouds,-2.598946821981411,147.0725952206041,
978,ushuaia,ar,66.2,broken clouds,-78.58677910180367,-78.87275377605864,
979,hermanus,za,61.0,overcast clouds,-86.33365323521606,-1.6348745090910548,
980,saint anthony,ca,24.01,snow,50.85336044144112,-55.132935099162815,
981,hithadhoo,mv,81.91,few clouds,-7.3269716884798815,79.71708790917762,
982,new norfolk,au,62.01,clear sky,-43.38888516146649,145.30746451369225,
984,hobart,au,62.01,scattered clouds,-71.33895801768598,137.13507734519163,
985,carnarvon,au,80.6,clear sky,-27.11547550918157,112.29203055103814,
986,atuona,pf,79.03,clear sky,-0.0925729457945068,-136.94792221177445,
987,tiksi,ru,2.3,overcast clouds,81.09949542882227,129.65561131731639,
989,caravelas,br,75.22,clear sky,-20.807845640902727,-28.2388667351526,
990,puerto ayora,ec,73.0,broken clouds,-12.793127050580782,-92.64334528158058,
992,puerto ayora,ec,73.0,broken clouds,5.720345187930517,-95.93268764357302,
994,ushuaia,ar,66.2,broken clouds,-77.9819397405512,-60.39806424664794,
995,saint george,bm,48.2,scattered clouds,30.347024339211373,-54.390835295930344,
997,brownwood,us,68.0,clear sky,31.298410746220426,-98.59294068504977,
998,punta arenas,cl,60.8,scattered clouds,-80.8918167503419,-109.10660382233758,
999,ushuaia,ar,66.2,broken clouds,-79.35582474011908,-35.64745496750306,
1000,castro,cl,63.19,scattered clouds,-42.92062109411994,-104.42870688023012,
1001,butaritari,ki,81.68,scattered clouds,24.555978836234946,165.84187940633174,
1002,ushuaia,ar,66.2,broken clouds,-54.96907525262171,-60.97584753050118,
1003,tulum,mx,71.6,light rain,19.997440593021523,-87.21380487930853,
1004,punta arenas,cl,60.8,scattered clouds,-79.41319747712383,-121.0251389924388,
1006,gwadar,pk,62.29,clear sky,25.01195654263847,62.23768478594655,
1007,champerico,gt,86.0,few clouds,6.69668629491251,-96.69100248330385,
1008,albany,au,32.0,broken clouds,-59.6873459084424,111.91590620005428,
1009,tasiilaq,gl,26.6,overcast clouds,80.98155488419151,-35.836675583676225,
1010,victoria,sc,69.01,clear sky,0.4220187987404169,56.17476966795482,
1011,tautira,pf,86.0,light rain,-20.641737707169906,-145.2904900270335,
1012,san carlos,ve,75.94,broken clouds,9.563112509812825,-68.44422652972105,
1013,bluff,nz,69.01,clear sky,-84.61587877771855,152.4857658275472,
1014,mount gambier,au,59.0,broken clouds,-42.22718224854355,136.2726199563387,
1015,vaini,to,78.8,moderate rain,-79.08265251606888,-169.77956731474038,
1016,ushuaia,ar,66.2,broken clouds,-66.56659688440142,-62.27711151291837,
1018,butaritari,ki,81.68,scattered clouds,10.971220332725656,160.72976550349185,
1019,pangnirtung,ca,17.76,broken clouds,67.99030914181276,-60.69666118424527,
1020,ulladulla,au,64.99,overcast clouds,-38.506124009911204,156.2184620035604,
1021,namibe,ao,71.67,overcast clouds,-18.641598279645702,8.290371464383815,
1022,punta arenas,cl,60.8,scattered clouds,-74.21362308383209,-115.90045189165585,
1023,rikitea,pf,78.26,light rain,-30.91507446622885,-110.98187740416472,
1024,punta arenas,cl,60.8,scattered clouds,-57.57852083544707,-87.9254246307448,
1025,visnes,no,43.0,scattered clouds,58.24814131652362,3.3829615029045605,
1026,busselton,au,61.0,clear sky,-81.29668569288906,88.4356739209953,
1027,kavieng,pg,85.78,few clouds,1.5166188238012432,151.701332487486,
1028,islampur,in,57.72,clear sky,26.165018297014022,88.18195320403817,DADA BHAI HOTEL & SWEETS
1029,punta arenas,cl,60.8,scattered clouds,-79.90043675966587,-117.03889648642952,
1030,porto novo,cv,82.4,few clouds,14.520908609749393,-36.44915413921654,
1031,aipe,co,75.27,overcast clouds,3.1428247784016508,-75.25911511189385,
1034,jamestown,sh,33.01,clear sky,-20.384353777531306,2.9776665258822304,
1035,myitkyina,mm,51.3,clear sky,25.048105398373142,96.66562311788687,
1037,nanortalik,gl,39.38,light rain,51.30267239270186,-37.396516016322096,
1038,longyearbyen,sj,23.0,light snow,89.53744829512611,14.14463482991394,
1039,kodiak,us,37.4,moderate rain,57.29934342526183,-154.83140025217517,
1040,ushuaia,ar,66.2,broken clouds,-54.840109554638516,-55.10379350122626,
1041,cape town,za,64.99,clear sky,-64.54824284518766,-16.267128063820177,
1043,hilo,us,77.0,moderate rain,2.9766014237351435,-160.11643931028595,
1044,kalmunai,lk,76.32,light rain,5.8133426694083346,85.2423332392414,
1046,mataura,pf,69.01,clear sky,-43.89868302062813,-149.44861456814712,
1047,rikitea,pf,78.26,light rain,-40.58700396324574,-123.03139580664885,
1048,hithadhoo,mv,81.91,few clouds,-16.150758620586537,74.92597351639067,
1049,cabo san lucas,mx,75.99,clear sky,10.23466955713431,-125.58181138297199,
1050,castro,cl,63.19,scattered clouds,-54.34638853994958,-107.55010925474977,
1051,port shepstone,za,72.54,light rain,-30.945602126489486,31.038114379660282,
1052,bac lieu,vn,76.66,broken clouds,6.970240346385593,107.79759111855364,
1053,dogondoutchi,ne,68.59,few clouds,13.809266483023142,4.6210704976219485,
1054,pemangkat,id,77.99,broken clouds,1.7274353416575527,109.1747908566846,
1055,hervey bay,au,84.99,scattered clouds,-20.89651787928807,156.44413957292178,
1057,lompoc,us,57.2,clear sky,27.47636060765005,-125.04350803706234,
1058,kijang,id,35.6,fog,0.8190333628904258,105.128964017786,
1059,elko,us,28.4,clear sky,41.65396082987656,-116.65855898491932,
1060,cape town,za,64.99,clear sky,-49.800435943860435,6.573319786357037,
1061,punta arenas,cl,60.8,scattered clouds,-66.95809165702647,-103.79778026517128,
1062,rikitea,pf,78.26,light rain,-78.82452269563248,-137.15806767516145,
1063,lagoa,pt,56.68,broken clouds,51.419368109052044,-25.14007213915302,
1064,husavik,is,30.2,snow,69.1226624000236,-13.093902638838859,
1065,busselton,au,61.0,clear sky,-57.04449594526738,101.9881327688492,
1066,constitucion,mx,59.58,clear sky,20.501231284941774,-116.40806889674096,
1068,busselton,au,61.0,clear sky,-55.62726596799806,83.68006929437202,
1069,hermanus,za,61.0,overcast clouds,-78.36012424773945,5.935395957385649,
1070,haines junction,ca,12.74,overcast clouds,57.08613945825655,-142.91838729385913,
1072,gamba,ga,77.61,light rain,-7.915842606331772,3.335000674811703,
1073,constitucion,mx,59.58,clear sky,10.621803837952658,-127.76694394010201,
1074,rikitea,pf,78.26,light rain,-20.656321321751854,-114.32424222763231,
1075,road town,vg,77.0,scattered clouds,18.05944003661093,-64.50461684363782,
1076,superior,us,21.2,overcast clouds,46.73829713641437,-90.88247381965144,Bodin's Bayfield Resort
1077,kruisfontein,za,64.99,scattered clouds,-52.42698347534424,25.55754323363021,
1078,port hedland,au,87.8,broken clouds,-17.285016342610714,118.02413504263457,
1079,tasiilaq,gl,26.6,overcast clouds,65.51831580709202,-33.62889038241301,
1080,zhangye,cn,14.32,scattered clouds,41.55556036559055,100.8913805250572,
1082,ushuaia,ar,66.2,broken clouds,-89.34154380624884,-63.58609882846128,
1083,dalianwan,cn,21.2,clear sky,38.65154324157393,121.94978553225668,
1084,puerto ayora,ec,73.0,broken clouds,2.6561628187132817,-89.55381272521406,
1085,cidreira,br,73.85,overcast clouds,-56.03430472077835,-21.392897504518995,
1086,abidjan,ci,82.4,few clouds,4.887877112525964,-3.926720086764164,
1087,ponta do sol,cv,60.8,few clouds,21.244933585208603,-41.633367100211856,
1088,siloam springs,us,55.4,clear sky,36.0062512752674,-94.61762444985862,Magen’s Hair salon
1089,chuy,uy,69.48,few clouds,-60.36953584420041,-27.41312602447368,
1090,tondano,id,78.8,moderate rain,0.7308756881600228,125.05490535279108,
1092,yulara,au,73.4,clear sky,-25.72843777236716,129.6869709779363,
1094,comodoro rivadavia,ar,73.4,thunderstorm with light rain,-44.86307763597971,-69.46379553697386,
1096,busselton,au,61.0,clear sky,-37.27205251373022,103.09638495614784,
1097,mataura,pf,69.01,clear sky,-28.124910354013988,-142.83708786328614,
1098,atambua,id,80.82,overcast clouds,-11.204978982318456,126.77738646888716,
1099,paracuru,br,81.0,scattered clouds,-1.5997465316363972,-37.888877157657255,
1100,bluff,nz,69.01,clear sky,-53.69343114091431,163.23966040377547,
1101,mar del plata,ar,69.01,overcast clouds,-43.54238566055453,-54.29387133185126,
1102,ushuaia,ar,66.2,broken clouds,-73.88181665550546,-57.145629256441545,
1103,severo-kurilsk,ru,25.12,light snow,45.71172811292713,155.64484722203298,
1104,castro,cl,63.19,scattered clouds,-47.07158996786222,-101.29849464868171,
1106,busselton,au,61.0,clear sky,-67.79172889731781,87.62587227532205,
1108,saint george,bm,48.2,scattered clouds,33.17763199824877,-59.80625775937065,
1109,sitka,us,37.4,light rain,49.85500115695858,-137.78742570239322,
1110,san jose,gt,60.01,broken clouds,7.899518975132061,-92.35215007388528,
1111,gladstone,au,82.4,broken clouds,-22.167915643118462,153.0056142213653,
1113,ushuaia,ar,66.2,broken clouds,-77.26929336093654,-71.6206147961694,
1116,atuona,pf,79.03,clear sky,-9.832407034042081,-143.53754501083122,
1117,butaritari,ki,81.68,scattered clouds,24.60702932731341,167.22525352633514,
1118,pulandian,cn,26.01,few clouds,39.46764480689321,121.8469045402475,Changjiang Hotel
1120,ushuaia,ar,66.2,broken clouds,-67.76217726821571,-34.09956650072524,
1121,port maria,jm,75.99,broken clouds,18.798223950499004,-76.75835768235501,
1122,puerto leguizamo,co,81.37,broken clouds,-1.5232957464952257,-74.02418177068401,
1123,port moresby,pg,86.0,haze,-9.549379873897255,147.85243910328316,
1124,atuona,pf,79.03,clear sky,1.9313904747555253,-123.40647532834083,
1125,berlevag,no,23.74,overcast clouds,76.97234753901178,30.959118900665693,
1127,atuona,pf,79.03,clear sky,1.3038450880842691,-131.96615264873972,
1128,kapaa,us,80.6,light rain,27.912690428233752,-157.03070709485448,
1129,havoysund,no,19.4,light snow,72.25577672746448,24.172377530250653,
1130,codrington,ag,58.3,broken clouds,21.34425867051728,-56.305459935012905,
1131,bluff,nz,69.01,clear sky,-65.6029919870177,160.26588587899752,
1132,kharabali,ru,26.91,scattered clouds,47.82420671607061,47.408606305005804,
1133,bowling green,us,55.4,clear sky,37.43499205848403,-86.5355047017027,Buck Country Outfitters-KY Deer Hunting
1134,rock sound,bs,70.9,scattered clouds,23.69276866012514,-76.7271188069369,
1135,cape town,za,64.99,clear sky,-54.175466319307965,-9.115448220706847,
1136,sorong,id,82.42,light rain,-2.5559361933414007,131.69325127166175,
1137,mercedes,ar,80.01,scattered clouds,-34.356462432785285,-65.21854653915314,
1138,puerto ayora,ec,73.0,broken clouds,-3.3989438778096943,-99.5293439436002,
1139,iqaluit,ca,28.0,light snow,64.3649067087166,-70.84203322079176,
1140,sestri levante,it,48.0,moderate rain,44.107853703633225,9.356620245044416,
1141,punta arenas,cl,60.8,scattered clouds,-80.81131919431293,-88.89655918280027,
1142,maniitsoq,gl,39.74,light rain,61.08051979248644,-58.430152768303316,
1143,hilo,us,77.0,moderate rain,10.710008773440034,-148.4675358910867,
1146,vila velha,br,77.0,few clouds,-24.29669546236054,-27.63236086426932,
1147,castro,cl,63.19,scattered clouds,-49.13116138262759,-85.44583020766724,
1148,avarua,ck,78.8,light rain,-39.66153224224347,-165.91978633229422,
1149,hobart,au,62.01,scattered clouds,-85.46972874752205,132.44831666108868,
1150,jamestown,sh,33.01,clear sky,-39.970185197585714,-16.45417614168782,
1151,thinadhoo,mv,82.08,scattered clouds,0.017139576838891668,72.37346679169497,
1154,korla,cn,19.67,clear sky,39.92226334748906,89.87364697376722,
1155,vaini,to,78.8,moderate rain,-81.19381081787066,-168.42992072960143,
1157,muli,mv,81.43,light rain,1.8226941484437305,77.76611706349452,
1158,atuona,pf,79.03,clear sky,-11.797920650335842,-143.07920037563895,
1159,ushuaia,ar,66.2,broken clouds,-80.84426976121709,-38.76324544212452,
1161,kirakira,sb,85.39,light rain,-14.495490233177573,162.38709726717056,
1163,rikitea,pf,78.26,light rain,-81.9714846309439,-127.34867417651122,
1164,fort-shevchenko,kz,35.96,broken clouds,43.46797589327162,49.79556774335514,
1165,moranbah,au,82.94,broken clouds,-22.3783944154452,146.0341832542627,
1166,asau,tv,35.01,overcast clouds,-5.714101541950492,179.4185602172166,
1167,isla mujeres,mx,73.0,light rain,21.651869051038783,-86.71137118018501,
1169,punta arenas,cl,60.8,scattered clouds,-81.87730977683307,-94.56441788017477,
1171,cape town,za,64.99,clear sky,-39.985820607580436,9.469544443990653,
1172,lebu,cl,61.21,clear sky,-38.30949133458217,-81.00719504579158,
1173,broken hill,au,60.8,few clouds,-28.543375509318892,143.33591387766162,
1174,kapaa,us,80.6,light rain,13.764842100943632,-179.29257699272355,
1175,rikitea,pf,78.26,light rain,-77.4579037294773,-137.25462614940386,
1176,mar del plata,ar,69.01,overcast clouds,-58.130600534259,-36.301074904594365,
1177,busselton,au,61.0,clear sky,-34.659106860173104,105.9071269542603,
1178,bluff,nz,69.01,clear sky,-56.425222032541065,170.66916604979522,
1179,carnarvon,au,80.6,clear sky,-24.82402432929423,90.65594147110001,
1181,bethel,us,30.0,clear sky,50.43369926935245,-164.96466934608645,
1182,kushima,jp,51.8,fog,29.953266010446352,131.8954860389634,
1183,lac du bonnet,ca,6.01,overcast clouds,51.38360617994788,-95.35599160625824,
1184,namibe,ao,71.67,overcast clouds,-15.89424992162966,10.309430416511821,
1186,richmond,za,36.0,clear sky,-29.893563270127874,30.39047359865078,Lincoln Haven
1187,tiksi,ru,2.3,overcast clouds,79.07123677172791,124.05976458420281,
1188,hamilton,bm,48.99,clear sky,29.070642601874013,-64.95112529091213,
1189,tasiilaq,gl,26.6,overcast clouds,80.68650879934174,-38.884895781293295,
1190,busselton,au,61.0,clear sky,-53.8684826465944,95.40305305138651,
1191,rikitea,pf,78.26,light rain,-22.45551358961185,-108.29213885686565,
1192,gigmoto,ph,81.37,overcast clouds,15.61499243643214,127.99984569164509,
1193,vila velha,br,77.0,few clouds,-26.17852629422468,-27.17694011780255,
1194,touros,br,77.0,broken clouds,-1.029708963448304,-30.546878836977072,
1195,souillac,mu,73.4,shower rain,-37.225399633743756,65.82539465804612,
1196,hasaki,jp,43.0,moderate rain,30.47144179078052,146.51508801204815,
1198,mataura,pf,69.01,clear sky,-80.53929806727241,-164.20001508027042,
1199,butaritari,ki,81.68,scattered clouds,17.12512011547324,167.2012799030756,
1200,korla,cn,19.67,clear sky,36.850788296791436,89.76759907664929,
1202,georgetown,sh,77.0,few clouds,-19.802657556273466,-17.377028797455175,
1203,port alfred,za,66.99,scattered clouds,-85.46786709100542,51.118419669089384,
1204,busselton,au,61.0,clear sky,-64.94888453404192,93.298916044774,
1205,hilo,us,77.0,moderate rain,3.813425810125089,-151.74265710697642,
1206,awjilah,ly,51.93,clear sky,28.93819235436979,21.359075909654315,
1207,bluff,nz,69.01,clear sky,-58.320548018169326,168.98222723921455,
1208,thinadhoo,mv,82.08,scattered clouds,1.3458428634804471,68.27049282624903,
1209,meulaboh,id,76.39,broken clouds,-5.427229111703997,87.34788642285753,
1210,kapaa,us,80.6,light rain,36.83346966498175,-160.4769899210501,
1211,castro,cl,63.19,scattered clouds,-43.9754307396025,-75.7490814553693,
1213,xai-xai,mz,76.1,clear sky,-27.371279603524364,34.97000677062788,
1215,ushuaia,ar,66.2,broken clouds,-66.89722672674867,-70.01596191793124,
1216,miles city,us,19.4,clear sky,47.428160699776925,-106.13897465100786,
1217,manyana,bw,79.2,overcast clouds,-22.891318142877573,21.956304790882516,
1218,ballina,au,82.4,scattered clouds,-31.66540395870373,162.4128843429688,
1219,albany,au,32.0,broken clouds,-69.60962481352843,110.30788362251896,
1220,marseille,fr,54.0,overcast clouds,42.78177986643692,5.211724984218726,
1221,arraial do cabo,br,75.2,clear sky,-40.492865681923405,-26.34212132651766,
1222,fortuna,us,53.01,clear sky,36.51256242747217,-138.67818510047837,
1223,bluff,nz,69.01,clear sky,-69.14852321483923,171.29926333210716,
1224,codrington,ag,58.3,broken clouds,25.32045060387268,-52.65103591798864,
1225,atar,mr,73.62,overcast clouds,21.05779603418266,-14.084743963277715,
1227,copiapo,cl,66.2,clear sky,-26.91747549100579,-70.44765840844303,
1229,kodiak,us,37.4,moderate rain,42.12489653819315,-151.4507782213358,
1230,georgetown,sh,77.0,few clouds,0.5242468694718523,-22.466470213529686,
1232,mackenzie,ca,28.4,light snow,56.232677721389706,-124.14150195034155,
1233,punta arenas,cl,60.8,scattered clouds,-77.15096160136353,-103.08397455077512,
1235,shache,cn,26.94,light snow,36.721671467725336,80.86470255805484,
1237,price,us,35.6,clear sky,40.25117858913911,-110.29537589159322,
1239,torbay,ca,37.99,overcast clouds,33.709880874204856,-46.58482105158385,
1240,baglung,np,48.25,clear sky,28.905306846061254,83.69826168497295,
1241,tiksi,ru,2.3,overcast clouds,76.56618678572123,131.9607172574965,
1242,gien,fr,42.01,overcast clouds,47.72139578261058,2.69199520495136,Hôtel le Nuage
1244,portland,au,50.0,broken clouds,-54.097786751964094,131.17991740375106,
1245,nome,us,27.0,heavy snow,62.15497651988071,-167.6730354050327,
1246,tiksi,ru,2.3,overcast clouds,69.41774268638025,127.20195112896928,
1247,avarua,ck,78.8,light rain,-58.9285780769109,-166.92049604962997,
1248,port elizabeth,za,64.4,clear sky,-72.2951137936982,31.765184181732913,
1249,atuona,pf,79.03,clear sky,-5.893303115548678,-148.4178149183773,
1250,oda,jp,41.0,fog,36.70407215204211,131.36630878891643,
1251,puerto ayora,ec,73.0,broken clouds,-4.5313408492809994,-92.75256493813255,
1253,sala consilina,it,44.01,overcast clouds,40.4524120471874,15.395079926786414,B. & B. Chiara
1254,villa hayes,py,89.6,clear sky,-25.13642245547288,-57.62628184124114,VY'ARENDA
1255,chuy,uy,69.48,few clouds,-44.778927694791285,-39.09862086547236,
1256,bengkulu,id,76.69,moderate rain,-9.086435606315684,98.49969504337862,
1257,kapaa,us,80.6,light rain,33.47850442773857,-160.7121299884874,
1258,provideniya,ru,19.4,snow,56.400606382126035,-169.4575867981796,
1259,punta arenas,cl,60.8,scattered clouds,-59.39121800915991,-95.15281061132843,
1260,ponta delgada,pt,53.6,broken clouds,36.57580996612037,-26.681921196378998,
1261,kodiak,us,37.4,moderate rain,38.91108991202847,-145.60504242540898,
1262,ushuaia,ar,66.2,broken clouds,-89.60852533048046,-65.56426855957693,
1263,jamestown,sh,33.01,clear sky,-17.825216393465322,1.301156867631915,
1264,bluff,nz,69.01,clear sky,-79.02314267638559,158.32824796566072,
1265,hasaki,jp,43.0,moderate rain,30.497549370713944,149.3591846290551,
1267,castro,cl,63.19,scattered clouds,-51.01282497865349,-91.33548225252571,
1268,albany,au,32.0,broken clouds,-76.33199957124455,117.19542745056873,
1269,atuona,pf,79.03,clear sky,10.175371600884572,-136.75895517200107,
1270,cabo san lucas,mx,75.99,clear sky,13.315242017358258,-114.60513595972887,
1271,marquette,us,26.01,snow,47.237438632958686,-86.39305042964772,
1272,rikitea,pf,78.26,light rain,-69.05685936207735,-123.91463045816124,
1273,albany,au,32.0,broken clouds,-76.0924456766906,97.38190543492064,
1274,eydhafushi,mv,81.03,few clouds,5.156089038112475,71.24657351014741,
1275,albany,au,32.0,broken clouds,-55.551422873282995,121.45260793962944,
1276,ushuaia,ar,66.2,broken clouds,-55.23587117412574,-58.86971176245,
1278,tasiilaq,gl,26.6,overcast clouds,54.753406345158346,-32.5295814553348,
1279,ushuaia,ar,66.2,broken clouds,-86.17453686393206,-62.90770525836937,
1280,rikitea,pf,78.26,light rain,-84.2643866843355,-130.2487058138529,
1281,buritis,br,71.6,light rain,-14.93707246126331,-46.105829216867704,
1283,constitucion,cl,59.58,clear sky,-31.362275970924525,-80.7529751883291,
1284,rikitea,pf,78.26,light rain,-62.30218158628787,-132.64279064199445,
1285,vaini,to,78.8,moderate rain,-55.932719004660576,-170.09357390870488,
1286,port elizabeth,za,64.4,clear sky,-61.12541506039359,32.08912706753561,
1288,severo-kurilsk,ru,25.12,light snow,38.36718010813306,161.47350043804693,
1289,goba,et,45.16,clear sky,5.858487354070065,40.374058570587394,
1290,san quintin,mx,61.54,broken clouds,24.93523741426774,-121.81106391781285,
1294,iqaluit,ca,28.0,light snow,58.85214297079726,-75.32697009828497,
1295,port alfred,za,66.99,scattered clouds,-66.4957899793784,37.79845181494976,
1296,tura,ru,56.34,broken clouds,66.65424860011636,102.64885725610708,
1297,butaritari,ki,81.68,scattered clouds,28.672094226323072,170.75931905103576,
1299,shaoguan,cn,59.29,scattered clouds,24.866311479411287,113.695981661295,
1300,mattru,sl,75.42,scattered clouds,3.0216165192310447,-15.256108657968054,
1301,bambanglipuro,id,79.9,broken clouds,-9.048017754872632,110.17836110669745,
1302,salalah,om,73.4,clear sky,19.79479586931588,52.4557056258425,
1303,makakilo city,us,84.2,broken clouds,7.675262168036089,-164.6135221701025,
1304,namibe,ao,71.67,overcast clouds,-15.478540850819332,8.480986615906456,
1307,mahebourg,mu,73.4,shower rain,-45.28105727903206,80.31988137787039,
1308,port alfred,za,66.99,scattered clouds,-68.50909921589763,43.84448597113353,
1311,kapaa,us,80.6,light rain,29.372051262284966,-157.3522062757911,
1314,lorengau,pg,86.07,overcast clouds,12.288073974863346,150.6242665142192,
1318,leh,in,5.04,overcast clouds,35.05029068657796,77.16158963723349,
1319,hithadhoo,mv,81.91,few clouds,-3.5285071936970067,67.52983716467249,
1321,marshall,us,50.0,clear sky,44.74825347398999,-95.76333295038424,Sean & Maxine O'Donnell
1322,cidreira,br,73.85,overcast clouds,-40.42049736451021,-38.62180021599198,
1323,caravelas,br,75.22,clear sky,-19.6622665012109,-35.47390307066161,
1324,mahebourg,mu,73.4,shower rain,-33.59782710454326,68.17703398483171,
1325,nassau,bs,35.01,clear sky,25.0678819590939,-77.18292807927608,"Sandy Toes, Bahamas"
1328,port alfred,za,66.99,scattered clouds,-54.29475285623225,39.06738203408597,
1330,puerto penasco,mx,75.2,scattered clouds,30.50187169435955,-113.08456948843141,
1331,jamestown,sh,33.01,clear sky,-21.583359664494672,-1.9959442479836136,
1332,calvinia,za,56.21,clear sky,-30.31020587430428,20.23185046869191,
1333,waingapu,id,81.77,scattered clouds,-10.133811658002037,119.82577303820193,
1334,vardo,no,26.67,overcast clouds,88.4618425455767,39.255025361246794,
1335,umm lajj,sa,71.89,clear sky,23.697730180709144,36.74825120373139,
1336,buin,pg,77.0,clear sky,-8.289994221055968,153.9420496410019,
1337,abha,sa,53.6,clear sky,20.408153325241447,43.39459162267216,
1339,atuona,pf,79.03,clear sky,0.2140080330164628,-133.19350603692786,
1340,dwarka,in,65.48,clear sky,20.396791416017038,65.96920835262834,
1341,fortuna,us,53.01,clear sky,33.14317496555608,-139.75193116365463,
1342,beloha,mg,77.54,clear sky,-28.49221399322535,43.51904593944623,
1343,kathmandu,np,37.4,mist,31.52071311684786,86.24732773461685,
1345,albany,au,32.0,broken clouds,-86.10384987482078,113.07878038133646,
1346,salalah,om,73.4,clear sky,19.858561023608974,53.270881163012675,
1347,tikapur,np,50.99,clear sky,28.296294371321746,81.0720532011928,"Irrigation Department Guest House, Girjapuri"
1348,yaan,cn,77.49,clear sky,32.77043136591022,99.56857581886905,
1349,rikitea,pf,78.26,light rain,-66.52810343388573,-132.72673258740394,
1350,wekiva springs,us,62.6,clear sky,28.755891258069173,-81.45085164814233,Kelly Park
1351,busselton,au,61.0,clear sky,-73.96162591498889,92.36865044010881,
1352,atuona,pf,79.03,clear sky,9.171754214318936,-133.07137283945124,
